datetime;aqi;co;no;no2;o3;so2;pm2_5;pm10;nh3;next_aqi;temperature;wind_speed;humidity
2022-08-04 15:00:00;4;191.93;0.1;1.48;101.57;238.42;31.17;32.1;0.0;4.0;33.9;1.1;35
2022-08-04 16:00:00;4;193.6;0.11;1.78;98.71;223.16;31.83;32.67;0.0;4.0;33.3;9.0;37
2022-08-04 17:00:00;4;193.6;0.13;2.33;97.27;202.18;32.29;33.08;0.0;4.0;32.7;5.8;34
2022-08-04 18:00:00;4;195.26;0.15;2.96;94.41;175.48;30.7;31.43;0.0;4.0;32.9;7.4;32
2022-08-04 19:00:00;4;200.27;0.11;3.51;94.41;160.22;29.68;30.4;0.0;4.0;32.3;8.5;34
2022-08-04 20:00:00;4;205.28;0.02;4.03;91.55;152.59;28.32;29.04;0.0;4.0;31.2;5.4;38
2022-08-04 21:00:00;4;260.35;0.0;10.37;74.39;123.98;36.59;37.65;0.0;4.0;30.0;1.5;55
2022-08-04 22:00:00;4;327.11;0.0;16.96;55.79;92.51;45.51;46.95;0.0;4.0;28.6;4.7;59
2022-08-04 23:00:00;4;343.8;0.0;17.99;45.78;79.15;46.39;47.92;0.0;4.0;27.8;8.8;60
2022-08-05 00:00:00;4;310.42;0.0;14.91;43.27;73.43;43.8;45.26;0.0;4.0;27.5;6.5;57
2022-08-05 01:00:00;4;263.69;0.0;10.37;45.06;69.62;40.28;41.65;0.0;4.0;27.1;4.2;56
2022-08-05 02:00:00;4;233.65;0.0;6.51;48.64;61.99;35.77;37.09;0.0;4.0;27.0;7.8;52
2022-08-05 03:00:00;4;211.95;0.0;4.28;50.78;48.16;30.22;31.51;0.0;4.0;25.7;5.6;59
2022-08-05 04:00:00;4;205.28;0.0;3.56;50.07;37.19;25.67;26.9;0.32;3.0;25.5;5.8;59
2022-08-05 05:00:00;3;206.95;0.0;3.73;48.64;34.81;22.66;23.82;0.75;3.0;24.7;7.0;63
2022-08-05 06:00:00;3;216.96;0.0;5.06;45.78;37.19;20.53;21.61;1.08;2.0;24.0;6.8;67
2022-08-05 07:00:00;2;257.02;0.1;10.37;36.48;34.81;19.05;20.06;1.39;2.0;25.8;4.3;56
2022-08-05 08:00:00;2;307.08;2.51;15.59;30.76;33.38;18.21;19.15;1.58;2.0;27.5;5.9;51
2022-08-05 09:00:00;2;196.93;0.24;2.27;98.71;101.09;8.88;9.26;1.22;2.0;29.9;4.5;43
2022-08-05 10:00:00;2;196.93;0.2;1.71;104.43;113.49;9.92;10.28;0.98;2.0;31.7;3.0;38
2022-08-05 11:00:00;2;201.94;0.16;1.5;110.15;122.07;11.86;12.23;0.67;2.0;33.2;4.6;33
2022-08-05 12:00:00;2;198.6;0.11;1.17;111.58;114.44;12.81;13.17;0.3;2.0;34.2;9.7;30
2022-08-05 13:00:00;2;200.27;0.1;1.15;113.01;121.12;15.38;15.74;0.0;3.0;34.3;11.8;28
2022-08-05 14:00:00;3;201.94;0.09;1.29;115.87;144.96;20.36;20.79;0.0;3.0;31.7;6.9;43
2022-08-05 15:00:00;3;201.94;0.08;1.48;115.87;152.59;24.22;24.74;0.0;4.0;33.6;7.9;31
2022-08-05 16:00:00;4;205.28;0.08;1.99;114.44;154.5;27.48;28.08;0.01;4.0;34.0;9.2;29
2022-08-05 17:00:00;4;206.95;0.07;2.78;110.15;152.59;29.64;30.28;0.01;4.0;32.2;14.5;42
2022-08-05 18:00:00;4;257.02;0.44;12.17;88.69;127.79;34.23;35.02;0.0;4.0;31.2;9.5;45
2022-08-05 19:00:00;4;340.46;0.8;22.28;75.1;101.09;41.79;42.83;0.0;4.0;30.0;10.2;48
2022-08-05 20:00:00;4;420.57;0.18;28.45;61.51;88.69;49.66;50.91;0.0;5.0;29.4;11.0;53
2022-08-05 21:00:00;5;467.3;0.0;28.1;51.5;94.41;55.71;57.16;0.0;5.0;28.7;8.8;60
2022-08-05 22:00:00;5;473.98;0.0;25.02;43.27;84.88;54.93;56.41;0.0;4.0;27.9;1.5;73
2022-08-05 23:00:00;4;433.92;0.0;22.28;36.48;70.57;48.49;49.84;0.0;4.0;27.5;8.7;66
2022-08-06 00:00:00;4;363.83;0.0;17.82;37.19;69.62;41.62;42.8;0.0;4.0;27.4;9.0;58
2022-08-06 01:00:00;4;297.07;0.0;12.85;43.63;78.2;34.83;35.91;0.17;4.0;27.4;12.5;44
2022-08-06 02:00:00;4;250.34;0.0;8.83;50.78;81.06;27.76;28.78;0.83;3.0;26.3;6.9;43
2022-08-06 03:00:00;3;220.3;0.0;6.34;56.51;73.43;21.53;22.48;1.57;2.0;25.3;4.7;43
2022-08-06 04:00:00;2;203.61;0.0;4.84;60.08;62.94;17.45;18.32;2.22;2.0;24.2;5.2;56
2022-08-06 05:00:00;2;196.93;0.0;4.24;59.37;55.79;14.95;15.74;2.6;2.0;24.7;3.4;50
2022-08-06 06:00:00;2;198.6;0.0;4.54;50.78;42.44;13.37;14.09;2.09;2.0;25.8;4.1;43
2022-08-06 07:00:00;2;226.97;0.07;8.48;36.84;32.42;13.06;13.75;1.74;2.0;24.6;3.1;65
2022-08-06 08:00:00;2;277.04;2.07;13.02;28.25;28.85;13.86;14.53;1.58;2.0;26.4;5.4;52
2022-08-06 09:00:00;2;205.28;0.3;2.87;97.27;83.92;12.92;13.34;0.55;2.0;28.1;4.2;50
2022-08-06 10:00:00;2;208.62;0.28;2.16;103.0;99.18;15.43;15.88;0.29;2.0;30.3;1.9;39
2022-08-06 11:00:00;2;208.62;0.2;1.59;110.15;108.72;17.4;17.85;0.05;2.0;31.9;2.3;32
2022-08-06 12:00:00;2;211.95;0.22;1.93;110.15;110.63;18.68;19.14;0.0;2.0;33.2;4.0;29
2022-08-06 13:00:00;2;223.64;0.29;3.08;108.72;110.63;19.19;19.67;0.0;2.0;33.9;8.4;29
2022-08-06 14:00:00;2;226.97;0.29;4.03;105.86;108.72;17.89;18.41;0.18;2.0;33.4;10.5;40
2022-08-06 15:00:00;2;226.97;0.3;4.28;101.57;99.18;15.7;16.25;0.4;2.0;32.9;11.9;43
2022-08-06 16:00:00;2;220.3;0.31;3.94;100.14;87.74;14.84;15.46;0.4;2.0;31.9;14.2;45
2022-08-06 17:00:00;2;203.61;0.25;3.04;98.71;76.29;13.47;14.12;0.34;2.0;31.8;15.7;44
2022-08-06 18:00:00;2;216.96;0.63;7.11;86.55;59.13;12.45;13.11;0.83;2.0;31.7;16.1;45
2022-08-06 19:00:00;2;257.02;0.66;12.17;83.68;59.6;12.69;13.39;1.63;2.0;30.5;12.4;53
2022-08-06 20:00:00;2;297.07;0.12;16.62;76.53;68.66;13.52;14.26;2.41;2.0;29.4;1.6;60
2022-08-06 21:00:00;2;327.11;0.0;18.51;67.23;78.2;14.21;14.98;3.13;2.0;28.7;6.4;58
2022-08-06 22:00:00;2;347.14;0.0;19.02;55.79;80.11;14.07;14.88;3.77;2.0;28.0;7.3;54
2022-08-06 23:00:00;2;340.46;0.0;18.68;43.27;68.66;13.49;14.3;3.86;2.0;27.9;5.7;47
2022-08-07 00:00:00;2;303.75;0.0;16.28;33.62;44.35;12.56;13.3;2.82;2.0;26.9;2.1;50
2022-08-07 01:00:00;2;277.04;0.0;12.85;30.04;34.81;11.77;12.45;2.25;2.0;26.5;2.9;50
2022-08-07 02:00:00;2;257.02;0.0;9.0;31.47;37.19;11.05;11.68;2.09;2.0;25.8;3.2;55
2022-08-07 03:00:00;2;243.66;0.0;6.6;33.26;39.1;10.76;11.34;1.99;2.0;26.7;2.6;53
2022-08-07 04:00:00;2;240.33;0.0;5.57;32.9;39.1;10.93;11.5;1.85;2.0;27.5;1.6;45
2022-08-07 05:00:00;2;247.0;0.0;5.4;31.11;40.05;11.43;12.0;1.68;2.0;26.9;1.5;47
2022-08-07 06:00:00;2;253.68;0.0;6.0;30.76;44.35;12.0;12.57;1.58;2.0;24.6;5.2;58
2022-08-07 07:00:00;2;287.06;0.15;10.2;23.96;44.35;12.69;13.29;1.65;2.0;26.1;2.9;47
2022-08-07 08:00:00;2;337.12;3.41;13.88;19.13;48.64;13.82;14.45;1.77;2.0;27.8;5.9;35
2022-08-07 09:00:00;2;213.62;0.42;3.26;83.68;144.96;12.63;13.15;1.03;2.0;29.4;4.7;32
2022-08-07 10:00:00;2;211.95;0.32;2.31;95.84;146.87;15.04;15.55;0.58;2.0;31.0;1.1;31
2022-08-07 11:00:00;2;211.95;0.21;1.69;105.86;150.68;18.43;18.95;0.07;2.0;32.4;3.0;32
2022-08-07 12:00:00;2;203.61;0.12;1.02;111.58;125.89;18.03;18.51;0.0;2.0;33.4;6.0;35
2022-08-07 13:00:00;2;195.26;0.08;0.76;110.15;104.9;16.45;16.92;0.0;2.0;34.0;8.0;37
2022-08-07 14:00:00;2;190.26;0.07;0.68;105.86;96.32;15.14;15.67;0.0;2.0;33.9;8.8;38
2022-08-07 15:00:00;2;186.92;0.06;0.66;103.0;82.02;13.75;14.27;0.0;2.0;34.8;8.7;36
2022-08-07 16:00:00;2;186.92;0.07;0.74;101.57;70.57;12.94;13.43;0.04;2.0;32.8;16.7;46
2022-08-07 17:00:00;2;190.26;0.07;0.9;98.71;61.99;12.4;12.88;0.24;2.0;33.9;6.2;35
2022-08-07 18:00:00;2;230.31;0.63;7.2;82.97;53.41;13.99;14.6;0.78;2.0;32.7;11.4;47
2022-08-07 19:00:00;2;290.39;0.81;14.39;72.96;48.16;17.32;18.16;1.19;3.0;31.6;13.7;52
2022-08-07 20:00:00;3;340.46;0.16;19.19;62.94;57.7;21.46;22.62;1.44;3.0;30.4;13.0;55
2022-08-07 21:00:00;3;370.5;0.0;20.05;55.07;76.29;24.91;26.52;1.58;4.0;29.3;7.8;55
2022-08-07 22:00:00;4;393.87;0.0;19.54;42.92;66.76;26.15;28.1;1.68;4.0;28.2;6.1;59
2022-08-07 23:00:00;4;407.22;0.0;20.22;30.4;47.68;26.69;28.68;1.76;4.0;28.0;8.0;58
2022-08-08 00:00:00;4;383.85;0.0;18.68;24.32;33.86;26.19;28.06;1.55;4.0;27.6;3.9;60
2022-08-08 01:00:00;4;350.48;0.0;15.94;22.17;30.52;25.29;27.14;1.44;3.0;27.2;4.3;61
2022-08-08 02:00:00;3;323.77;0.0;12.85;23.96;35.29;24.42;26.33;1.38;3.0;26.8;4.7;65
2022-08-08 03:00:00;3;293.73;0.0;9.85;27.89;39.58;23.68;25.69;1.35;3.0;26.2;5.8;67
2022-08-08 04:00:00;3;283.72;0.0;8.48;28.25;40.05;23.47;25.53;1.33;3.0;28.3;3.7;53
2022-08-08 05:00:00;3;290.39;0.0;8.48;25.03;41.01;24.12;26.19;1.33;3.0;27.8;0.5;56
2022-08-08 06:00:00;3;310.42;0.01;9.68;22.17;45.78;24.76;26.83;1.39;4.0;27.4;0.4;58
2022-08-08 07:00:00;4;360.49;0.3;15.25;15.02;47.21;25.85;27.94;1.55;4.0;27.1;0.5;62
2022-08-08 08:00:00;4;427.25;4.75;19.19;14.48;52.45;27.59;29.69;1.68;3.0;28.0;1.6;60
2022-08-08 09:00:00;3;240.33;0.49;4.71;88.69;167.85;21.06;22.64;0.01;3.0;29.5;2.7;54
2022-08-08 10:00:00;3;226.97;0.35;2.91;105.86;156.4;21.42;22.95;0.0;3.0;31.3;2.2;46
2022-08-08 11:00:00;3;223.64;0.23;1.99;117.3;154.5;23.0;24.56;0.0;3.0;32.8;5.1;40
2022-08-08 12:00:00;3;226.97;0.22;2.29;121.59;150.68;24.9;26.41;0.0;4.0;33.9;8.9;35
2022-08-08 13:00:00;4;240.33;0.23;3.21;121.59;154.5;25.48;26.87;0.0;3.0;34.4;13.2;33
2022-08-08 14:00:00;3;243.66;0.17;3.68;117.3;162.12;24.27;25.42;0.01;3.0;30.4;9.2;51
2022-08-08 15:00:00;3;236.99;0.15;3.68;108.72;148.77;22.19;23.05;0.12;2.0;31.5;7.4;49
2022-08-08 16:00:00;2;233.65;0.21;3.51;101.57;119.21;19.22;19.91;0.25;2.0;32.3;5.4;46
2022-08-08 17:00:00;2;223.64;0.25;3.56;100.14;82.02;16.24;16.83;0.34;2.0;32.3;8.4;47
2022-08-08 18:00:00;2;243.66;0.61;8.31;90.12;47.68;15.22;15.8;0.97;2.0;31.2;11.7;53
2022-08-08 19:00:00;2;287.06;0.58;14.39;86.55;40.53;15.71;16.37;1.99;2.0;29.5;12.7;65
2022-08-08 20:00:00;2;340.46;0.1;20.73;75.82;50.54;16.77;17.55;3.17;2.0;28.6;7.1;68
2022-08-08 21:00:00;2;403.88;0.0;25.36;62.94;78.2;19.36;20.26;3.74;3.0;28.7;6.2;71
2022-08-08 22:00:00;3;433.92;0.0;24.68;52.93;92.51;23.7;24.72;3.29;4.0;28.1;6.0;77
2022-08-08 23:00:00;4;423.91;0.0;21.59;43.99;83.92;28.02;29.19;2.25;4.0;27.4;3.2;84
2022-08-09 00:00:00;4;393.87;0.0;17.48;37.91;63.9;30.45;31.73;1.27;4.0;26.9;1.6;87
2022-08-09 01:00:00;4;367.16;0.0;13.88;36.12;60.08;34.04;35.42;0.5;4.0;26.8;2.2;79
2022-08-09 02:00:00;4;347.14;0.0;11.14;36.84;65.8;40.38;41.89;0.0;4.0;25.8;5.4;74
2022-08-09 03:00:00;4;330.45;0.0;9.17;36.84;70.57;45.4;47.02;0.0;4.0;26.2;4.1;65
2022-08-09 04:00:00;4;317.1;0.0;7.88;37.91;81.06;49.52;51.2;0.0;5.0;26.5;3.8;61
2022-08-09 05:00:00;5;303.75;0.0;7.2;40.77;104.9;55.41;57.14;0.0;5.0;24.9;5.4;72
2022-08-09 06:00:00;5;297.07;0.0;7.37;44.35;127.79;61.49;63.33;0.0;5.0;25.2;4.1;66
2022-08-09 07:00:00;5;330.45;0.07;12.17;35.41;110.63;69.63;71.58;0.0;5.0;26.2;2.5;70
2022-08-09 08:00:00;5;400.54;2.15;18.68;29.33;105.86;85.79;87.73;0.0;5.0;27.9;1.8;56
2022-08-09 09:00:00;5;226.97;0.23;2.91;95.84;247.96;75.14;77.04;0.0;5.0;29.3;6.7;57
2022-08-09 10:00:00;5;223.64;0.18;1.78;97.27;177.38;53.95;55.67;0.0;5.0;30.4;9.4;53
2022-08-09 11:00:00;5;223.64;0.13;1.31;98.71;162.12;50.54;52.25;0.0;4.0;31.1;10.4;51
2022-08-09 12:00:00;4;223.64;0.1;1.0;98.71;144.96;47.59;49.22;0.0;4.0;31.4;10.9;51
2022-08-09 13:00:00;4;223.64;0.1;0.86;100.14;129.7;46.54;48.11;0.0;4.0;31.9;10.9;49
2022-08-09 14:00:00;4;223.64;0.11;0.79;101.57;129.7;48.51;50.15;0.0;4.0;29.5;8.0;65
2022-08-09 15:00:00;4;226.97;0.11;0.81;103.0;131.61;49.6;51.25;0.0;5.0;30.1;4.0;60
2022-08-09 16:00:00;5;230.31;0.11;1.06;103.0;139.24;50.82;52.45;0.0;5.0;30.0;7.2;57
2022-08-09 17:00:00;5;233.65;0.12;1.54;103.0;144.96;51.85;53.38;0.0;5.0;30.0;9.9;52
2022-08-09 18:00:00;5;277.04;0.77;9.6;80.82;103.0;55.41;56.93;0.0;5.0;30.2;9.2;49
2022-08-09 19:00:00;5;353.81;0.75;19.36;56.51;66.76;60.04;61.64;0.0;5.0;29.9;7.6;48
2022-08-09 20:00:00;5;423.91;0.11;25.7;38.98;60.08;64.83;66.53;0.0;5.0;28.7;4.8;55
2022-08-09 21:00:00;5;473.98;0.0;26.05;34.33;79.15;68.85;70.71;0.0;5.0;28.0;5.4;58
2022-08-09 22:00:00;5;487.33;0.0;23.65;32.9;82.97;73.7;75.67;0.0;5.0;27.2;3.4;64
2022-08-09 23:00:00;5;467.3;0.0;20.56;32.19;80.11;79.99;81.96;0.0;5.0;26.5;4.1;67
2022-08-10 00:00:00;5;420.57;0.0;16.62;32.54;77.25;87.09;89.01;0.0;5.0;25.8;2.8;71
2022-08-10 01:00:00;5;380.52;0.0;12.85;32.9;73.43;93.53;95.41;0.0;5.0;25.3;1.8;76
2022-08-10 02:00:00;5;350.48;0.0;9.6;33.62;74.39;100.76;102.65;0.0;5.0;25.1;3.8;84
2022-08-10 03:00:00;5;327.11;0.0;7.63;33.97;69.62;108.49;110.34;0.0;5.0;23.9;2.5;85
2022-08-10 04:00:00;5;303.75;0.0;6.51;35.05;67.71;118.01;119.79;0.0;5.0;23.6;2.8;84
2022-08-10 05:00:00;5;290.39;0.0;5.91;36.84;65.8;128.88;130.6;0.0;5.0;23.8;5.1;75
2022-08-10 06:00:00;5;283.72;0.0;6.17;37.91;61.99;139.27;140.92;0.0;5.0;23.4;5.8;72
2022-08-10 07:00:00;5;313.76;0.04;11.14;28.61;48.64;143.91;145.51;0.0;5.0;24.1;8.0;66
2022-08-10 08:00:00;5;367.16;1.59;17.82;18.06;38.15;142.56;144.1;0.0;5.0;26.0;6.1;62
2022-08-10 09:00:00;5;250.34;0.15;3.0;90.12;122.07;130.98;132.11;0.0;5.0;27.5;5.3;62
2022-08-10 10:00:00;5;253.68;0.13;2.53;94.41;131.61;126.44;127.46;0.0;5.0;29.2;1.4;53
2022-08-10 11:00:00;5;260.35;0.07;2.55;94.41;156.4;130.77;131.79;0.0;5.0;29.1;8.4;55
2022-08-10 12:00:00;5;257.02;0.01;2.55;94.41;164.03;126.53;127.46;0.01;5.0;29.2;6.9;57
2022-08-10 13:00:00;5;257.02;0.01;2.59;92.98;171.66;128.48;129.38;0.0;5.0;29.2;10.9;58
2022-08-10 14:00:00;5;253.68;0.02;2.63;92.98;186.92;139.23;140.16;0.0;5.0;29.5;6.0;57
2022-08-10 15:00:00;5;253.68;0.03;2.68;91.55;190.73;155.96;156.87;0.0;5.0;29.4;10.0;59
2022-08-10 16:00:00;5;253.68;0.03;2.72;91.55;185.01;163.79;164.62;0.0;5.0;29.5;4.0;59
2022-08-10 17:00:00;5;250.34;0.05;2.83;91.55;165.94;159.04;159.75;0.0;5.0;27.5;5.2;65
2022-08-10 18:00:00;5;287.06;0.67;10.45;75.1;95.37;145.09;145.73;0.0;5.0;28.3;1.8;62
2022-08-10 19:00:00;5;350.48;0.58;20.22;54.36;45.78;134.79;135.44;0.0;5.0;28.0;5.5;65
2022-08-10 20:00:00;5;407.22;0.08;25.36;38.62;30.52;129.72;130.42;0.0;5.0;26.9;6.4;73
2022-08-10 21:00:00;5;467.3;0.0;28.45;30.76;41.48;139.56;140.37;0.0;5.0;26.4;3.4;79
2022-08-10 22:00:00;5;520.71;0.0;30.16;23.96;50.54;154.98;155.89;0.0;5.0;26.0;2.0;84
2022-08-10 23:00:00;5;540.73;0.01;30.5;18.24;55.79;165.01;165.97;0.0;5.0;25.7;3.1;81
2022-08-11 00:00:00;5;514.03;0.01;26.73;16.27;56.27;173.25;174.18;0.0;5.0;25.5;4.2;79
2022-08-11 01:00:00;5;467.3;0.0;21.08;18.06;59.13;185.36;186.23;0.0;5.0;25.3;4.5;77
2022-08-11 02:00:00;5;420.57;0.0;15.25;22.35;67.71;203.42;204.24;0.0;5.0;23.8;3.4;83
2022-08-11 03:00:00;5;373.84;0.0;10.97;25.75;72.48;218.62;219.38;0.0;5.0;23.2;4.5;82
2022-08-11 04:00:00;5;347.14;0.0;8.48;27.54;75.34;233.78;234.51;0.0;5.0;23.8;2.7;78
2022-08-11 05:00:00;5;333.79;0.0;7.28;31.47;93.46;249.63;250.36;0.0;5.0;23.5;3.7;77
2022-08-11 06:00:00;5;317.1;0.0;5.36;52.21;198.36;289.81;290.57;0.0;5.0;23.2;4.1;76
2022-08-11 07:00:00;5;327.11;0.0;7.2;48.64;181.2;301.52;302.3;0.0;5.0;24.1;4.0;66
2022-08-11 08:00:00;5;350.48;0.23;10.45;43.63;169.75;309.02;309.81;0.0;5.0;25.8;3.1;59
2022-08-11 09:00:00;5;263.69;0.17;3.68;82.25;177.38;168.34;169.01;0.0;5.0;27.4;1.4;54
2022-08-11 10:00:00;5;247.0;0.18;2.33;87.98;146.87;114.17;114.8;0.0;5.0;28.9;7.1;51
2022-08-11 11:00:00;5;233.65;0.12;1.39;91.55;144.96;92.47;93.11;0.0;5.0;29.9;10.9;48
2022-08-11 12:00:00;5;223.64;0.08;0.9;91.55;133.51;79.3;79.94;0.0;5.0;30.1;10.7;51
2022-08-11 13:00:00;5;220.3;0.07;0.78;89.41;118.26;70.36;71.0;0.0;5.0;29.2;8.6;55
2022-08-11 14:00:00;5;220.3;0.06;0.81;88.69;111.58;66.24;66.9;0.0;5.0;28.2;2.5;64
2022-08-11 15:00:00;5;220.3;0.06;0.92;87.26;107.77;62.96;63.63;0.0;5.0;29.0;5.1;55
2022-08-11 16:00:00;5;220.3;0.06;1.2;86.55;109.67;63.78;64.44;0.0;5.0;29.3;6.5;56
2022-08-11 17:00:00;5;223.64;0.05;1.67;85.83;111.58;63.68;64.33;0.0;5.0;28.3;6.9;62
2022-08-11 18:00:00;5;233.65;0.12;3.73;79.39;106.81;64.72;65.36;0.0;5.0;28.2;9.7;62
2022-08-11 19:00:00;5;257.02;0.17;6.94;71.53;100.14;67.92;68.57;0.0;5.0;28.1;6.8;60
2022-08-11 20:00:00;5;277.04;0.02;9.42;65.09;96.32;71.31;71.98;0.0;5.0;27.1;4.2;67
2022-08-11 21:00:00;5;327.11;0.0;14.22;52.21;87.74;74.83;75.59;0.0;5.0;26.5;4.2;70
2022-08-11 22:00:00;5;383.85;0.0;19.54;36.12;68.66;78.54;79.43;0.0;5.0;25.8;3.3;73
2022-08-11 23:00:00;5;400.54;0.0;20.39;27.89;62.94;80.76;81.68;0.0;5.0;25.1;3.2;75
2022-08-12 00:00:00;5;367.16;0.0;17.48;26.46;61.99;84.57;85.44;0.0;5.0;24.7;3.1;75
2022-08-12 01:00:00;5;333.79;0.0;13.37;27.89;61.99;91.21;92.02;0.0;5.0;24.3;2.8;76
2022-08-12 02:00:00;5;303.75;0.0;9.68;30.76;65.8;100.63;101.4;0.0;5.0;24.0;2.9;80
2022-08-12 03:00:00;5;280.38;0.0;7.11;33.62;64.85;112.1;112.81;0.0;5.0;23.5;3.6;71
2022-08-12 04:00:00;5;260.35;0.0;5.65;34.69;58.65;121.47;122.13;0.0;5.0;23.2;3.7;69
2022-08-12 05:00:00;5;250.34;0.0;4.93;35.05;52.93;127.6;128.21;0.0;5.0;22.9;6.3;66
2022-08-12 06:00:00;5;250.34;0.0;4.58;39.7;59.13;128.19;128.76;0.0;5.0;22.7;6.2;66
2022-08-12 07:00:00;5;263.69;0.02;6.94;35.05;49.11;121.32;121.86;0.0;5.0;23.4;7.9;64
2022-08-12 08:00:00;5;270.37;0.51;7.8;35.05;40.53;108.4;108.9;0.0;5.0;24.8;10.1;61
2022-08-12 09:00:00;5;230.31;0.19;1.97;77.25;40.05;63.45;63.94;0.0;4.0;26.6;11.5;60
2022-08-12 10:00:00;4;226.97;0.17;1.71;82.97;38.62;48.94;49.39;0.0;4.0;28.9;9.8;50
2022-08-12 11:00:00;4;233.65;0.15;1.95;87.26;58.65;49.69;50.12;0.0;5.0;25.9;18.1;64
2022-08-12 12:00:00;5;233.65;0.09;1.88;88.69;96.32;55.81;56.23;0.0;5.0;23.3;5.0;76
2022-08-12 13:00:00;5;233.65;0.07;1.95;87.98;133.51;69.31;69.71;0.0;5.0;25.6;7.3;68
2022-08-12 14:00:00;5;233.65;0.04;2.14;85.83;162.12;83.92;84.3;0.0;5.0;25.9;15.5;68
2022-08-12 15:00:00;5;230.31;0.07;2.01;83.68;164.03;84.4;84.73;0.0;5.0;26.7;17.1;63
2022-08-12 16:00:00;5;230.31;0.13;1.74;85.83;164.03;82.62;82.91;0.0;5.0;25.6;14.2;68
2022-08-12 17:00:00;5;233.65;0.16;1.71;88.69;173.57;86.63;86.91;0.0;5.0;25.9;13.1;66
2022-08-12 18:00:00;5;280.38;1.09;9.68;68.66;119.21;95.64;95.97;0.0;5.0;25.8;10.0;62
2022-08-12 19:00:00;5;353.81;1.24;18.85;47.92;73.43;103.04;103.47;0.0;5.0;25.1;11.0;64
2022-08-12 20:00:00;5;417.23;0.17;25.02;31.11;63.9;108.83;109.35;0.0;5.0;24.2;5.1;71
2022-08-12 21:00:00;5;453.95;0.0;25.02;24.68;76.29;112.44;113.03;0.0;5.0;23.7;1.8;82
2022-08-12 22:00:00;5;467.3;0.04;24.33;17.17;62.94;106.45;107.09;0.0;5.0;23.6;3.7;75
2022-08-12 23:00:00;5;440.6;0.18;23.31;9.66;38.15;92.13;92.76;0.0;5.0;23.3;5.9;74
2022-08-13 00:00:00;5;377.18;0.09;19.88;9.75;25.51;79.68;80.22;0.0;5.0;22.8;7.0;73
2022-08-13 01:00:00;5;317.1;0.01;14.39;12.7;19.79;69.23;69.68;0.0;5.0;22.2;9.0;73
2022-08-13 02:00:00;5;267.03;0.0;9.17;17.34;18.36;58.56;58.96;0.0;4.0;21.1;3.5;77
2022-08-13 03:00:00;4;230.31;0.0;5.36;24.32;16.93;45.74;46.16;0.0;4.0;20.8;2.6;80
2022-08-13 04:00:00;4;211.95;0.0;3.98;22.89;14.42;36.49;37.0;0.0;4.0;21.0;5.7;77
2022-08-13 05:00:00;4;203.61;0.0;3.6;22.71;16.69;30.97;31.58;0.0;4.0;20.8;4.3;77
2022-08-13 06:00:00;4;201.94;0.01;4.07;23.96;20.27;26.84;27.61;0.13;3.0;20.6;3.1;77
2022-08-13 07:00:00;3;220.3;0.14;7.63;19.13;18.6;24.03;24.94;0.72;3.0;21.5;3.9;71
2022-08-13 08:00:00;3;257.02;2.74;10.11;17.34;16.45;22.45;23.53;1.04;2.0;23.1;4.9;65
2022-08-13 09:00:00;2;188.59;0.29;2.21;80.82;29.56;11.91;13.95;0.28;2.0;24.5;4.1;63
2022-08-13 10:00:00;2;183.58;0.2;1.44;89.41;26.94;9.96;12.28;0.53;2.0;26.2;3.4;60
2022-08-13 11:00:00;2;178.58;0.11;0.93;94.41;25.03;8.55;11.03;0.73;2.0;28.0;6.5;56
2022-08-13 12:00:00;2;171.9;0.06;0.57;98.71;19.79;6.81;9.09;0.85;2.0;28.8;12.6;55
2022-08-13 13:00:00;2;170.23;0.06;0.49;101.57;19.31;6.0;7.83;0.83;2.0;29.1;16.8;55
2022-08-13 14:00:00;2;171.9;0.06;0.52;104.43;26.46;8.15;9.7;0.5;2.0;28.4;16.7;59
2022-08-13 15:00:00;2;181.91;0.16;1.34;105.86;41.01;15.27;16.73;0.01;4.0;28.8;15.8;59
2022-08-13 16:00:00;4;200.27;0.31;2.61;110.15;58.17;27.44;28.96;0.0;4.0;29.2;15.0;58
2022-08-13 17:00:00;4;216.96;0.44;4.07;114.44;71.53;39.08;40.72;0.0;4.0;29.0;7.7;60
2022-08-13 18:00:00;4;247.0;0.78;8.65;108.72;70.57;45.87;47.81;0.0;5.0;28.8;11.8;59
2022-08-13 19:00:00;5;293.73;0.64;14.39;91.55;61.99;50.53;52.85;0.0;5.0;27.5;19.1;64
2022-08-13 20:00:00;5;350.48;0.07;19.19;68.66;56.74;55.37;58.0;0.0;5.0;26.7;13.5;64
2022-08-13 21:00:00;5;383.85;0.0;19.19;55.07;61.04;59.31;62.15;0.0;5.0;26.5;7.2;67
2022-08-13 22:00:00;5;397.21;0.0;18.16;44.35;56.27;60.13;62.99;0.0;5.0;26.0;5.1;69
2022-08-13 23:00:00;5;393.87;0.0;18.16;33.62;43.39;59.22;62.04;0.0;5.0;25.6;2.7;70
2022-08-14 00:00:00;5;367.16;0.0;17.14;27.89;30.99;57.61;60.38;0.0;5.0;25.2;3.4;70
2022-08-14 01:00:00;5;330.45;0.0;14.22;25.39;21.46;54.0;56.78;0.0;4.0;24.8;5.4;71
2022-08-14 02:00:00;4;283.72;0.0;10.11;27.89;18.12;46.44;49.27;0.0;4.0;23.5;3.3;81
